idx,src_node_id,src_idx,src_optode_name,src_wl,src_coords_3d,det_node_id,det_idx,det_optode_name,det_coords_3d
1313,5,4,A,850,,5,1,1,
1314,5,4,A,850,,5,2,2,
1315,5,4,A,850,,5,3,3,
1316,5,4,A,850,,5,4,4,
1317,5,4,A,850,,6,1,1,
1318,5,4,A,850,,6,2,2,
1319,5,4,A,850,,6,3,3,
1320,5,4,A,850,,6,4,4,
1321,5,4,A,850,,7,1,1,
1322,5,4,A,850,,7,2,2,
1323,5,4,A,850,,7,3,3,
1324,5,4,A,850,,7,4,4,
1325,5,4,A,850,,8,1,1,
1326,5,4,A,850,,8,2,2,
1327,5,4,A,850,,8,3,3,
1328,5,4,A,850,,8,4,4,
1329,5,4,A,850,,9,1,1,
1330,5,4,A,850,,9,2,2,
1331,5,4,A,850,,9,3,3,
1332,5,4,A,850,,9,4,4,
1333,5,4,A,850,,10,1,1,
1334,5,4,A,850,,10,2,2,
1335,5,4,A,850,,10,3,3,
1336,5,4,A,850,,10,4,4,
1337,5,4,A,850,,11,1,1,
1338,5,4,A,850,,11,2,2,
1339,5,4,A,850,,11,3,3,
1340,5,4,A,850,,11,4,4,
1341,5,4,A,850,,12,1,1,
1342,5,4,A,850,,12,2,2,
1343,5,4,A,850,,12,3,3,
1344,5,4,A,850,,12,4,4,
1345,5,5,B,850,,1,1,1,
1346,5,5,B,850,,1,2,2,
1347,5,5,B,850,,1,3,3,
1348,5,5,B,850,,1,4,4,
1349,5,5,B,850,,2,1,1,
1350,5,5,B,850,,2,2,2,
1351,5,5,B,850,,2,3,3,
1352,5,5,B,850,,2,4,4,
1353,5,5,B,850,,3,1,1,
1354,5,5,B,850,,3,2,2,
1355,5,5,B,850,,3,3,3,
1356,5,5,B,850,,3,4,4,
1357,5,5,B,850,,4,1,1,
1358,5,5,B,850,,4,2,2,
1359,5,5,B,850,,4,3,3,
1360,5,5,B,850,,4,4,4,
1361,5,5,B,850,,5,1,1,
1362,5,5,B,850,,5,2,2,
1363,5,5,B,850,,5,3,3,
1364,5,5,B,850,,5,4,4,
1365,5,5,B,850,,6,1,1,
1366,5,5,B,850,,6,2,2,
1367,5,5,B,850,,6,3,3,
1368,5,5,B,850,,6,4,4,
1369,5,5,B,850,,7,1,1,
1370,5,5,B,850,,7,2,2,
1371,5,5,B,850,,7,3,3,
1372,5,5,B,850,,7,4,4,
1373,5,5,B,850,,8,1,1,
1374,5,5,B,850,,8,2,2,
1375,5,5,B,850,,8,3,3,
1376,5,5,B,850,,8,4,4,
1377,5,5,B,850,,9,1,1,
1378,5,5,B,850,,9,2,2,
1379,5,5,B,850,,9,3,3,
1380,5,5,B,850,,9,4,4,
1381,5,5,B,850,,10,1,1,
1382,5,5,B,850,,10,2,2,
1383,5,5,B,850,,10,3,3,
1384,5,5,B,850,,10,4,4,
1385,5,5,B,850,,11,1,1,
1386,5,5,B,850,,11,2,2,
1387,5,5,B,850,,11,3,3,
1388,5,5,B,850,,11,4,4,
1389,5,5,B,850,,12,1,1,
1390,5,5,B,850,,12,2,2,
1391,5,5,B,850,,12,3,3,
1392,5,5,B,850,,12,4,4,
1393,5,6,C,850,,1,1,1,
1394,5,6,C,850,,1,2,2,
1395,5,6,C,850,,1,3,3,
1396,5,6,C,850,,1,4,4,
1397,5,6,C,850,,2,1,1,
1398,5,6,C,850,,2,2,2,
1399,5,6,C,850,,2,3,3,
1400,5,6,C,850,,2,4,4,
1401,5,6,C,850,,3,1,1,
1402,5,6,C,850,,3,2,2,
1403,5,6,C,850,,3,3,3,
1404,5,6,C,850,,3,4,4,
1405,5,6,C,850,,4,1,1,
1406,5,6,C,850,,4,2,2,
1407,5,6,C,850,,4,3,3,
1408,5,6,C,850,,4,4,4,
1409,5,6,C,850,,5,1,1,
1410,5,6,C,850,,5,2,2,
1411,5,6,C,850,,5,3,3,
1412,5,6,C,850,,5,4,4,
1413,5,6,C,850,,6,1,1,
1414,5,6,C,850,,6,2,2,
1415,5,6,C,850,,6,3,3,
1416,5,6,C,850,,6,4,4,
1417,5,6,C,850,,7,1,1,
1418,5,6,C,850,,7,2,2,
1419,5,6,C,850,,7,3,3,
1420,5,6,C,850,,7,4,4,
1421,5,6,C,850,,8,1,1,
1422,5,6,C,850,,8,2,2,
1423,5,6,C,850,,8,3,3,
1424,5,6,C,850,,8,4,4,
1425,5,6,C,850,,9,1,1,
1426,5,6,C,850,,9,2,2,
1427,5,6,C,850,,9,3,3,
1428,5,6,C,850,,9,4,4,
1429,5,6,C,850,,10,1,1,
1430,5,6,C,850,,10,2,2,
1431,5,6,C,850,,10,3,3,
1432,5,6,C,850,,10,4,4,
1433,5,6,C,850,,11,1,1,
1434,5,6,C,850,,11,2,2,
1435,5,6,C,850,,11,3,3,
1436,5,6,C,850,,11,4,4,
1437,5,6,C,850,,12,1,1,
1438,5,6,C,850,,12,2,2,
1439,5,6,C,850,,12,3,3,
1440,5,6,C,850,,12,4,4,
1441,6,1,A,735,,1,1,1,
1442,6,1,A,735,,1,2,2,
1443,6,1,A,735,,1,3,3,
1444,6,1,A,735,,1,4,4,
1445,6,1,A,735,,2,1,1,
1446,6,1,A,735,,2,2,2,
1447,6,1,A,735,,2,3,3,
1448,6,1,A,735,,2,4,4,
1449,6,1,A,735,,3,1,1,
1450,6,1,A,735,,3,2,2,
1451,6,1,A,735,,3,3,3,
1452,6,1,A,735,,3,4,4,
1453,6,1,A,735,,4,1,1,
1454,6,1,A,735,,4,2,2,
1455,6,1,A,735,,4,3,3,
1456,6,1,A,735,,4,4,4,
1457,6,1,A,735,,5,1,1,
1458,6,1,A,735,,5,2,2,
1459,6,1,A,735,,5,3,3,
1460,6,1,A,735,,5,4,4,
1461,6,1,A,735,,6,1,1,
1462,6,1,A,735,,6,2,2,
1463,6,1,A,735,,6,3,3,
1464,6,1,A,735,,6,4,4,
1465,6,1,A,735,,7,1,1,
1466,6,1,A,735,,7,2,2,
1467,6,1,A,735,,7,3,3,
1468,6,1,A,735,,7,4,4,
1469,6,1,A,735,,8,1,1,
1470,6,1,A,735,,8,2,2,
1471,6,1,A,735,,8,3,3,
1472,6,1,A,735,,8,4,4,
1473,6,1,A,735,,9,1,1,
1474,6,1,A,735,,9,2,2,
1475,6,1,A,735,,9,3,3,
1476,6,1,A,735,,9,4,4,
1477,6,1,A,735,,10,1,1,
1478,6,1,A,735,,10,2,2,
1479,6,1,A,735,,10,3,3,
1480,6,1,A,735,,10,4,4,
1481,6,1,A,735,,11,1,1,
1482,6,1,A,735,,11,2,2,
1483,6,1,A,735,,11,3,3,
1484,6,1,A,735,,11,4,4,
1485,6,1,A,735,,12,1,1,
1486,6,1,A,735,,12,2,2,
1487,6,1,A,735,,12,3,3,
1488,6,1,A,735,,12,4,4,
1489,6,2,B,735,,1,1,1,
1490,6,2,B,735,,1,2,2,
1491,6,2,B,735,,1,3,3,
1492,6,2,B,735,,1,4,4,
1493,6,2,B,735,,2,1,1,
1494,6,2,B,735,,2,2,2,
1495,6,2,B,735,,2,3,3,
1496,6,2,B,735,,2,4,4,
1497,6,2,B,735,,3,1,1,
1498,6,2,B,735,,3,2,2,
1499,6,2,B,735,,3,3,3,
1500,6,2,B,735,,3,4,4,
1501,6,2,B,735,,4,1,1,
1502,6,2,B,735,,4,2,2,
1503,6,2,B,735,,4,3,3,
1504,6,2,B,735,,4,4,4,
1505,6,2,B,735,,5,1,1,
1506,6,2,B,735,,5,2,2,
1507,6,2,B,735,,5,3,3,
1508,6,2,B,735,,5,4,4,
1509,6,2,B,735,,6,1,1,
1510,6,2,B,735,,6,2,2,
1511,6,2,B,735,,6,3,3,
1512,6,2,B,735,,6,4,4,
1513,6,2,B,735,,7,1,1,
1514,6,2,B,735,,7,2,2,
1515,6,2,B,735,,7,3,3,
1516,6,2,B,735,,7,4,4,
1517,6,2,B,735,,8,1,1,
1518,6,2,B,735,,8,2,2,
1519,6,2,B,735,,8,3,3,
1520,6,2,B,735,,8,4,4,
1521,6,2,B,735,,9,1,1,
1522,6,2,B,735,,9,2,2,
1523,6,2,B,735,,9,3,3,
1524,6,2,B,735,,9,4,4,
1525,6,2,B,735,,10,1,1,
1526,6,2,B,735,,10,2,2,
1527,6,2,B,735,,10,3,3,
1528,6,2,B,735,,10,4,4,
1529,6,2,B,735,,11,1,1,
1530,6,2,B,735,,11,2,2,
1531,6,2,B,735,,11,3,3,
1532,6,2,B,735,,11,4,4,
1533,6,2,B,735,,12,1,1,
1534,6,2,B,735,,12,2,2,
1535,6,2,B,735,,12,3,3,
1536,6,2,B,735,,12,4,4,
1537,6,3,C,735,,1,1,1,
1538,6,3,C,735,,1,2,2,
1539,6,3,C,735,,1,3,3,
1540,6,3,C,735,,1,4,4,
1541,6,3,C,735,,2,1,1,
1542,6,3,C,735,,2,2,2,
1543,6,3,C,735,,2,3,3,
1544,6,3,C,735,,2,4,4,
1545,6,3,C,735,,3,1,1,
1546,6,3,C,735,,3,2,2,
1547,6,3,C,735,,3,3,3,
1548,6,3,C,735,,3,4,4,
1549,6,3,C,735,,4,1,1,
1550,6,3,C,735,,4,2,2,
1551,6,3,C,735,,4,3,3,
1552,6,3,C,735,,4,4,4,
1553,6,3,C,735,,5,1,1,
1554,6,3,C,735,,5,2,2,
1555,6,3,C,735,,5,3,3,
1556,6,3,C,735,,5,4,4,
1557,6,3,C,735,,6,1,1,
1558,6,3,C,735,,6,2,2,
1559,6,3,C,735,,6,3,3,
1560,6,3,C,735,,6,4,4,
1561,6,3,C,735,,7,1,1,
1562,6,3,C,735,,7,2,2,
1563,6,3,C,735,,7,3,3,
1564,6,3,C,735,,7,4,4,
1565,6,3,C,735,,8,1,1,
1566,6,3,C,735,,8,2,2,
1567,6,3,C,735,,8,3,3,
1568,6,3,C,735,,8,4,4,
1569,6,3,C,735,,9,1,1,
1570,6,3,C,735,,9,2,2,
1571,6,3,C,735,,9,3,3,
1572,6,3,C,735,,9,4,4,
1573,6,3,C,735,,10,1,1,
1574,6,3,C,735,,10,2,2,
1575,6,3,C,735,,10,3,3,
1576,6,3,C,735,,10,4,4,
1577,6,3,C,735,,11,1,1,
1578,6,3,C,735,,11,2,2,
1579,6,3,C,735,,11,3,3,
1580,6,3,C,735,,11,4,4,
1581,6,3,C,735,,12,1,1,
1582,6,3,C,735,,12,2,2,
1583,6,3,C,735,,12,3,3,
1584,6,3,C,735,,12,4,4,
1585,6,4,A,850,,1,1,1,
1586,6,4,A,850,,1,2,2,
1587,6,4,A,850,,1,3,3,
1588,6,4,A,850,,1,4,4,
1589,6,4,A,850,,2,1,1,
1590,6,4,A,850,,2,2,2,
1591,6,4,A,850,,2,3,3,
1592,6,4,A,850,,2,4,4,
1593,6,4,A,850,,3,1,1,
1594,6,4,A,850,,3,2,2,
1595,6,4,A,850,,3,3,3,
1596,6,4,A,850,,3,4,4,
1597,6,4,A,850,,4,1,1,
1598,6,4,A,850,,4,2,2,
1599,6,4,A,850,,4,3,3,
1600,6,4,A,850,,4,4,4,
1601,6,4,A,850,,5,1,1,
1602,6,4,A,850,,5,2,2,
1603,6,4,A,850,,5,3,3,
1604,6,4,A,850,,5,4,4,
1605,6,4,A,850,,6,1,1,
1606,6,4,A,850,,6,2,2,
1607,6,4,A,850,,6,3,3,
1608,6,4,A,850,,6,4,4,
1609,6,4,A,850,,7,1,1,
1610,6,4,A,850,,7,2,2,
1611,6,4,A,850,,7,3,3,
1612,6,4,A,850,,7,4,4,
1613,6,4,A,850,,8,1,1,
1614,6,4,A,850,,8,2,2,
1615,6,4,A,850,,8,3,3,
1616,6,4,A,850,,8,4,4,
1617,6,4,A,850,,9,1,1,
1618,6,4,A,850,,9,2,2,
1619,6,4,A,850,,9,3,3,
1620,6,4,A,850,,9,4,4,
1621,6,4,A,850,,10,1,1,
1622,6,4,A,850,,10,2,2,
1623,6,4,A,850,,10,3,3,
1624,6,4,A,850,,10,4,4,
1625,6,4,A,850,,11,1,1,
1626,6,4,A,850,,11,2,2,
1627,6,4,A,850,,11,3,3,
1628,6,4,A,850,,11,4,4,
1629,6,4,A,850,,12,1,1,
1630,6,4,A,850,,12,2,2,
1631,6,4,A,850,,12,3,3,
1632,6,4,A,850,,12,4,4,
1633,6,5,B,850,,1,1,1,
1634,6,5,B,850,,1,2,2,
1635,6,5,B,850,,1,3,3,
1636,6,5,B,850,,1,4,4,
1637,6,5,B,850,,2,1,1,
1638,6,5,B,850,,2,2,2,
1639,6,5,B,850,,2,3,3,
1640,6,5,B,850,,2,4,4,
1641,6,5,B,850,,3,1,1,
1642,6,5,B,850,,3,2,2,
1643,6,5,B,850,,3,3,3,
1644,6,5,B,850,,3,4,4,
1645,6,5,B,850,,4,1,1,
1646,6,5,B,850,,4,2,2,
1647,6,5,B,850,,4,3,3,
1648,6,5,B,850,,4,4,4,
1649,6,5,B,850,,5,1,1,
1650,6,5,B,850,,5,2,2,
1651,6,5,B,850,,5,3,3,
1652,6,5,B,850,,5,4,4,
1653,6,5,B,850,,6,1,1,
1654,6,5,B,850,,6,2,2,
1655,6,5,B,850,,6,3,3,
1656,6,5,B,850,,6,4,4,
1657,6,5,B,850,,7,1,1,
1658,6,5,B,850,,7,2,2,
1659,6,5,B,850,,7,3,3,
1660,6,5,B,850,,7,4,4,
1661,6,5,B,850,,8,1,1,
1662,6,5,B,850,,8,2,2,
1663,6,5,B,850,,8,3,3,
1664,6,5,B,850,,8,4,4,
1665,6,5,B,850,,9,1,1,
1666,6,5,B,850,,9,2,2,
1667,6,5,B,850,,9,3,3,
1668,6,5,B,850,,9,4,4,
1669,6,5,B,850,,10,1,1,
1670,6,5,B,850,,10,2,2,
1671,6,5,B,850,,10,3,3,
1672,6,5,B,850,,10,4,4,
1673,6,5,B,850,,11,1,1,
1674,6,5,B,850,,11,2,2,
1675,6,5,B,850,,11,3,3,
1676,6,5,B,850,,11,4,4,
1677,6,5,B,850,,12,1,1,
1678,6,5,B,850,,12,2,2,
1679,6,5,B,850,,12,3,3,
1680,6,5,B,850,,12,4,4,
1681,6,6,C,850,,1,1,1,
1682,6,6,C,850,,1,2,2,
1683,6,6,C,850,,1,3,3,
1684,6,6,C,850,,1,4,4,
1685,6,6,C,850,,2,1,1,
1686,6,6,C,850,,2,2,2,
1687,6,6,C,850,,2,3,3,
1688,6,6,C,850,,2,4,4,
1689,6,6,C,850,,3,1,1,
1690,6,6,C,850,,3,2,2,
1691,6,6,C,850,,3,3,3,
1692,6,6,C,850,,3,4,4,
1693,6,6,C,850,,4,1,1,
1694,6,6,C,850,,4,2,2,
1695,6,6,C,850,,4,3,3,
1696,6,6,C,850,,4,4,4,
1697,6,6,C,850,,5,1,1,
1698,6,6,C,850,,5,2,2,
1699,6,6,C,850,,5,3,3,
1700,6,6,C,850,,5,4,4,
1701,6,6,C,850,,6,1,1,
1702,6,6,C,850,,6,2,2,
1703,6,6,C,850,,6,3,3,
1704,6,6,C,850,,6,4,4,
1705,6,6,C,850,,7,1,1,
1706,6,6,C,850,,7,2,2,
1707,6,6,C,850,,7,3,3,
1708,6,6,C,850,,7,4,4,
1709,6,6,C,850,,8,1,1,
1710,6,6,C,850,,8,2,2,
1711,6,6,C,850,,8,3,3,
1712,6,6,C,850,,8,4,4,
1713,6,6,C,850,,9,1,1,
1714,6,6,C,850,,9,2,2,
1715,6,6,C,850,,9,3,3,
1716,6,6,C,850,,9,4,4,
1717,6,6,C,850,,10,1,1,
1718,6,6,C,850,,10,2,2,
1719,6,6,C,850,,10,3,3,
1720,6,6,C,850,,10,4,4,
1721,6,6,C,850,,11,1,1,
1722,6,6,C,850,,11,2,2,
1723,6,6,C,850,,11,3,3,
1724,6,6,C,850,,11,4,4,
1725,6,6,C,850,,12,1,1,
1726,6,6,C,850,,12,2,2,
1727,6,6,C,850,,12,3,3,
1728,6,6,C,850,,12,4,4,
1729,7,1,A,735,,1,1,1,
1730,7,1,A,735,,1,2,2,
1731,7,1,A,735,,1,3,3,
1732,7,1,A,735,,1,4,4,
1733,7,1,A,735,,2,1,1,
1734,7,1,A,735,,2,2,2,
1735,7,1,A,735,,2,3,3,
1736,7,1,A,735,,2,4,4,
1737,7,1,A,735,,3,1,1,
1738,7,1,A,735,,3,2,2,
1739,7,1,A,735,,3,3,3,
1740,7,1,A,735,,3,4,4,
1741,7,1,A,735,,4,1,1,
1742,7,1,A,735,,4,2,2,
1743,7,1,A,735,,4,3,3,
1744,7,1,A,735,,4,4,4,
1745,7,1,A,735,,5,1,1,
1746,7,1,A,735,,5,2,2,
1747,7,1,A,735,,5,3,3,
1748,7,1,A,735,,5,4,4,
1749,7,1,A,735,,6,1,1,
1750,7,1,A,735,,6,2,2,
1751,7,1,A,735,,6,3,3,
1752,7,1,A,735,,6,4,4,
1753,7,1,A,735,,7,1,1,
1754,7,1,A,735,,7,2,2,
1755,7,1,A,735,,7,3,3,
1756,7,1,A,735,,7,4,4,
1757,7,1,A,735,,8,1,1,
1758,7,1,A,735,,8,2,2,
1759,7,1,A,735,,8,3,3,
1760,7,1,A,735,,8,4,4,
1761,7,1,A,735,,9,1,1,
1762,7,1,A,735,,9,2,2,
1763,7,1,A,735,,9,3,3,
1764,7,1,A,735,,9,4,4,
1765,7,1,A,735,,10,1,1,
1766,7,1,A,735,,10,2,2,
1767,7,1,A,735,,10,3,3,
1768,7,1,A,735,,10,4,4,
1769,7,1,A,735,,11,1,1,
1770,7,1,A,735,,11,2,2,
1771,7,1,A,735,,11,3,3,
1772,7,1,A,735,,11,4,4,
1773,7,1,A,735,,12,1,1,
1774,7,1,A,735,,12,2,2,
1775,7,1,A,735,,12,3,3,
1776,7,1,A,735,,12,4,4,
1777,7,2,B,735,,1,1,1,
1778,7,2,B,735,,1,2,2,
1779,7,2,B,735,,1,3,3,
1780,7,2,B,735,,1,4,4,
1781,7,2,B,735,,2,1,1,
1782,7,2,B,735,,2,2,2,
1783,7,2,B,735,,2,3,3,
1784,7,2,B,735,,2,4,4,
1785,7,2,B,735,,3,1,1,
1786,7,2,B,735,,3,2,2,
1787,7,2,B,735,,3,3,3,
1788,7,2,B,735,,3,4,4,
1789,7,2,B,735,,4,1,1,
1790,7,2,B,735,,4,2,2,
1791,7,2,B,735,,4,3,3,
1792,7,2,B,735,,4,4,4,
1793,7,2,B,735,,5,1,1,
1794,7,2,B,735,,5,2,2,
1795,7,2,B,735,,5,3,3,
1796,7,2,B,735,,5,4,4,
1797,7,2,B,735,,6,1,1,
1798,7,2,B,735,,6,2,2,
1799,7,2,B,735,,6,3,3,
1800,7,2,B,735,,6,4,4,
1801,7,2,B,735,,7,1,1,
1802,7,2,B,735,,7,2,2,
1803,7,2,B,735,,7,3,3,
1804,7,2,B,735,,7,4,4,
1805,7,2,B,735,,8,1,1,
1806,7,2,B,735,,8,2,2,
1807,7,2,B,735,,8,3,3,
1808,7,2,B,735,,8,4,4,
1809,7,2,B,735,,9,1,1,
1810,7,2,B,735,,9,2,2,
1811,7,2,B,735,,9,3,3,
1812,7,2,B,735,,9,4,4,
1813,7,2,B,735,,10,1,1,
1814,7,2,B,735,,10,2,2,
1815,7,2,B,735,,10,3,3,
1816,7,2,B,735,,10,4,4,
1817,7,2,B,735,,11,1,1,
1818,7,2,B,735,,11,2,2,
1819,7,2,B,735,,11,3,3,
1820,7,2,B,735,,11,4,4,
1821,7,2,B,735,,12,1,1,
1822,7,2,B,735,,12,2,2,
1823,7,2,B,735,,12,3,3,
1824,7,2,B,735,,12,4,4,
1825,7,3,C,735,,1,1,1,
1826,7,3,C,735,,1,2,2,
1827,7,3,C,735,,1,3,3,
1828,7,3,C,735,,1,4,4,
1829,7,3,C,735,,2,1,1,
1830,7,3,C,735,,2,2,2,
1831,7,3,C,735,,2,3,3,
1832,7,3,C,735,,2,4,4,
1833,7,3,C,735,,3,1,1,
1834,7,3,C,735,,3,2,2,
1835,7,3,C,735,,3,3,3,
1836,7,3,C,735,,3,4,4,
1837,7,3,C,735,,4,1,1,
1838,7,3,C,735,,4,2,2,
1839,7,3,C,735,,4,3,3,
1840,7,3,C,735,,4,4,4,
1841,7,3,C,735,,5,1,1,
1842,7,3,C,735,,5,2,2,
1843,7,3,C,735,,5,3,3,
1844,7,3,C,735,,5,4,4,
1845,7,3,C,735,,6,1,1,
1846,7,3,C,735,,6,2,2,
1847,7,3,C,735,,6,3,3,
1848,7,3,C,735,,6,4,4,
1849,7,3,C,735,,7,1,1,
1850,7,3,C,735,,7,2,2,
1851,7,3,C,735,,7,3,3,
1852,7,3,C,735,,7,4,4,
1853,7,3,C,735,,8,1,1,
1854,7,3,C,735,,8,2,2,
1855,7,3,C,735,,8,3,3,
1856,7,3,C,735,,8,4,4,
1857,7,3,C,735,,9,1,1,
1858,7,3,C,735,,9,2,2,
1859,7,3,C,735,,9,3,3,
1860,7,3,C,735,,9,4,4,
1861,7,3,C,735,,10,1,1,
1862,7,3,C,735,,10,2,2,
1863,7,3,C,735,,10,3,3,
1864,7,3,C,735,,10,4,4,
1865,7,3,C,735,,11,1,1,
1866,7,3,C,735,,11,2,2,
1867,7,3,C,735,,11,3,3,
1868,7,3,C,735,,11,4,4,
1869,7,3,C,735,,12,1,1,
1870,7,3,C,735,,12,2,2,
1871,7,3,C,735,,12,3,3,
1872,7,3,C,735,,12,4,4,
1873,7,4,A,850,,1,1,1,
1874,7,4,A,850,,1,2,2,
1875,7,4,A,850,,1,3,3,
1876,7,4,A,850,,1,4,4,
1877,7,4,A,850,,2,1,1,
1878,7,4,A,850,,2,2,2,
1879,7,4,A,850,,2,3,3,
1880,7,4,A,850,,2,4,4,
1881,7,4,A,850,,3,1,1,
1882,7,4,A,850,,3,2,2,
1883,7,4,A,850,,3,3,3,
1884,7,4,A,850,,3,4,4,
1885,7,4,A,850,,4,1,1,
1886,7,4,A,850,,4,2,2,
1887,7,4,A,850,,4,3,3,
1888,7,4,A,850,,4,4,4,
1889,7,4,A,850,,5,1,1,
1890,7,4,A,850,,5,2,2,
1891,7,4,A,850,,5,3,3,
1892,7,4,A,850,,5,4,4,
1893,7,4,A,850,,6,1,1,
1894,7,4,A,850,,6,2,2,
1895,7,4,A,850,,6,3,3,
1896,7,4,A,850,,6,4,4,
1897,7,4,A,850,,7,1,1,
1898,7,4,A,850,,7,2,2,
1899,7,4,A,850,,7,3,3,
1900,7,4,A,850,,7,4,4,
1901,7,4,A,850,,8,1,1,
1902,7,4,A,850,,8,2,2,
1903,7,4,A,850,,8,3,3,
1904,7,4,A,850,,8,4,4,
1905,7,4,A,850,,9,1,1,
1906,7,4,A,850,,9,2,2,
1907,7,4,A,850,,9,3,3,
1908,7,4,A,850,,9,4,4,
1909,7,4,A,850,,10,1,1,
1910,7,4,A,850,,10,2,2,
1911,7,4,A,850,,10,3,3,
1912,7,4,A,850,,10,4,4,
1913,7,4,A,850,,11,1,1,
1914,7,4,A,850,,11,2,2,
1915,7,4,A,850,,11,3,3,
1916,7,4,A,850,,11,4,4,
1917,7,4,A,850,,12,1,1,
1918,7,4,A,850,,12,2,2,
1919,7,4,A,850,,12,3,3,
1920,7,4,A,850,,12,4,4,
1921,7,5,B,850,,1,1,1,
1922,7,5,B,850,,1,2,2,
1923,7,5,B,850,,1,3,3,
1924,7,5,B,850,,1,4,4,
1925,7,5,B,850,,2,1,1,
1926,7,5,B,850,,2,2,2,
1927,7,5,B,850,,2,3,3,
1928,7,5,B,850,,2,4,4,
1929,7,5,B,850,,3,1,1,
1930,7,5,B,850,,3,2,2,
1931,7,5,B,850,,3,3,3,
1932,7,5,B,850,,3,4,4,
1933,7,5,B,850,,4,1,1,
1934,7,5,B,850,,4,2,2,
1935,7,5,B,850,,4,3,3,
1936,7,5,B,850,,4,4,4,
1937,7,5,B,850,,5,1,1,
1938,7,5,B,850,,5,2,2,
1939,7,5,B,850,,5,3,3,
1940,7,5,B,850,,5,4,4,
1941,7,5,B,850,,6,1,1,
1942,7,5,B,850,,6,2,2,
1943,7,5,B,850,,6,3,3,
1944,7,5,B,850,,6,4,4,
1945,7,5,B,850,,7,1,1,
1946,7,5,B,850,,7,2,2,
1947,7,5,B,850,,7,3,3,
1948,7,5,B,850,,7,4,4,
1949,7,5,B,850,,8,1,1,
1950,7,5,B,850,,8,2,2,
1951,7,5,B,850,,8,3,3,
1952,7,5,B,850,,8,4,4,
1953,7,5,B,850,,9,1,1,
1954,7,5,B,850,,9,2,2,
1955,7,5,B,850,,9,3,3,
1956,7,5,B,850,,9,4,4,
1957,7,5,B,850,,10,1,1,
1958,7,5,B,850,,10,2,2,
1959,7,5,B,850,,10,3,3,
1960,7,5,B,850,,10,4,4,
1961,7,5,B,850,,11,1,1,
1962,7,5,B,850,,11,2,2,
1963,7,5,B,850,,11,3,3,
1964,7,5,B,850,,11,4,4,
1965,7,5,B,850,,12,1,1,
1966,7,5,B,850,,12,2,2,
1967,7,5,B,850,,12,3,3,
1968,7,5,B,850,,12,4,4,
1969,7,6,C,850,,1,1,1,
1970,7,6,C,850,,1,2,2,
1971,7,6,C,850,,1,3,3,
1972,7,6,C,850,,1,4,4,
1973,7,6,C,850,,2,1,1,
1974,7,6,C,850,,2,2,2,
1975,7,6,C,850,,2,3,3,
1976,7,6,C,850,,2,4,4,
1977,7,6,C,850,,3,1,1,
1978,7,6,C,850,,3,2,2,
1979,7,6,C,850,,3,3,3,
1980,7,6,C,850,,3,4,4,
1981,7,6,C,850,,4,1,1,
1982,7,6,C,850,,4,2,2,
1983,7,6,C,850,,4,3,3,
1984,7,6,C,850,,4,4,4,
1985,7,6,C,850,,5,1,1,
1986,7,6,C,850,,5,2,2,
1987,7,6,C,850,,5,3,3,
1988,7,6,C,850,,5,4,4,
1989,7,6,C,850,,6,1,1,
1990,7,6,C,850,,6,2,2,
1991,7,6,C,850,,6,3,3,
1992,7,6,C,850,,6,4,4,
1993,7,6,C,850,,7,1,1,
1994,7,6,C,850,,7,2,2,
1995,7,6,C,850,,7,3,3,
1996,7,6,C,850,,7,4,4,
1997,7,6,C,850,,8,1,1,
1998,7,6,C,850,,8,2,2,
1999,7,6,C,850,,8,3,3,
2000,7,6,C,850,,8,4,4,
2001,7,6,C,850,,9,1,1,
2002,7,6,C,850,,9,2,2,
2003,7,6,C,850,,9,3,3,
2004,7,6,C,850,,9,4,4,
2005,7,6,C,850,,10,1,1,
2006,7,6,C,850,,10,2,2,
2007,7,6,C,850,,10,3,3,
2008,7,6,C,850,,10,4,4,
2009,7,6,C,850,,11,1,1,
2010,7,6,C,850,,11,2,2,
2011,7,6,C,850,,11,3,3,
2012,7,6,C,850,,11,4,4,
2013,7,6,C,850,,12,1,1,
2014,7,6,C,850,,12,2,2,
2015,7,6,C,850,,12,3,3,
2016,7,6,C,850,,12,4,4,
2017,8,1,A,735,,1,1,1,
2018,8,1,A,735,,1,2,2,
2019,8,1,A,735,,1,3,3,
2020,8,1,A,735,,1,4,4,
2021,8,1,A,735,,2,1,1,
2022,8,1,A,735,,2,2,2,
2023,8,1,A,735,,2,3,3,
2024,8,1,A,735,,2,4,4,
2025,8,1,A,735,,3,1,1,
2026,8,1,A,735,,3,2,2,
2027,8,1,A,735,,3,3,3,
2028,8,1,A,735,,3,4,4,
2029,8,1,A,735,,4,1,1,
2030,8,1,A,735,,4,2,2,
2031,8,1,A,735,,4,3,3,
2032,8,1,A,735,,4,4,4,
2033,8,1,A,735,,5,1,1,
2034,8,1,A,735,,5,2,2,
2035,8,1,A,735,,5,3,3,
2036,8,1,A,735,,5,4,4,
2037,8,1,A,735,,6,1,1,
2038,8,1,A,735,,6,2,2,
2039,8,1,A,735,,6,3,3,
2040,8,1,A,735,,6,4,4,
2041,8,1,A,735,,7,1,1,
2042,8,1,A,735,,7,2,2,
2043,8,1,A,735,,7,3,3,
2044,8,1,A,735,,7,4,4,
2045,8,1,A,735,,8,1,1,
